UNITID,SCFA1N,SCFA1P,SCFA11N,SCFA11P,SCFA12N,SCFA12P,SCFA13N,SCFA13P,SCFA14N,SCFA14P,SCFA2,SCFY1N,SCFY1P,SCFY2,ANYAIDN,ANYAIDP,FGRNT_N,FGRNT_P,FGRNT_A,SGRNT_N,SGRNT_P,SGRNT_A,IGRNT_N,IGRNT_P,IGRNT_A,LOAN_N,LOAN_P,LOAN_A,SCUGFFN,SCUGRAD,UAGRNTT,UPGRNTN,AGRNT_N,AGRNT_P,AGRNT_A,PGRNT_N,PGRNT_P,PGRNT_A,OFGRT_N,OFGRT_P,OFGRT_A,FLOAN_N,FLOAN_P,FLOAN_A,OLOAN_N,OLOAN_P,OLOAN_A,UAGRNTN,UAGRNTP,UAGRNTA,UPGRNTP,UPGRNTT,UPGRNTA,UFLOANN,UFLOANP,UFLOANT,UFLOANA,AGRNT_T,FGRNT_T,PGRNT_T,OFGRT_T,SGRNT_T,IGRNT_T,LOAN_T,FLOAN_T,OLOAN_T,AIDFSIN,AIDFSIP,SCUGDGSK,SCUGNDGS,SCFA2DG,SCFY2DG,SCFY2ND,UDGAGRNTN,UDGAGRNTP,UDGAGRNTT,UDGAGRNTA,UNDAGRNTN,UNDAGRNTP,UNDAGRNTT,UNDAGRNTA,UDGPGRNTP,UDGFLOANP
150677,437.0,27.0,,,,,,,,,1598.0,,,,414.0,95.0,161.0,37.0,5943.0,154.0,35.0,7597.0,403.0,92.0,16186.0,262.0,60.0,6586.0,437,1598,24535623.0,482,407.0,93.0,21252.0,160.0,37.0,5429.0,93.0,21.0,948.0,262.0,60.0,5366.0,28.0,6.0,11418.0,1341,84,18297.0,30,2443217.0,5069.0,822,51,5178006.0,6299.0,8649413.0,956773.0,868641.0,88132.0,1169870.0,6522770.0,1725537.0,1405845.0,319692.0,414.0,95.0,1427,171,1427.0,,,1283,90,24006690.0,18711.0,58,34,528933.0,9120.0,34.0,58.0
150756,276.0,25.0,,,,,,,,,1083.0,,,,276.0,100.0,60.0,22.0,2741.0,46.0,17.0,3220.0,275.0,100.0,27513.0,232.0,84.0,2452.0,276,1083,32615100.0,277,275.0,100.0,28650.0,59.0,21.0,2223.0,31.0,11.0,1076.0,204.0,74.0,1626.0,28.0,10.0,8469.0,1002,93,32550.0,26,1260241.0,4550.0,549,51,3520679.0,6413.0,7878703.0,164484.0,131141.0,33343.0,148111.0,7566108.0,568904.0,331779.0,237125.0,275.0,100.0,1004,79,1004.0,,,1002,100,32615100.0,32550.0,0,0,0.0,,28.0,55.0
150765,,,,,,,,,,,,50.0,24.0,207.0,37.0,74.0,27.0,54.0,4973.0,0.0,0.0,,0.0,0.0,,35.0,70.0,7086.0,50,207,440101.0,105,27.0,54.0,4973.0,27.0,54.0,4973.0,0.0,0.0,,35.0,70.0,7086.0,0.0,0.0,,105,51,4191.0,51,440101.0,4191.0,96,46,624385.0,6504.0,134259.0,134259.0,134259.0,0.0,0.0,0.0,248000.0,248000.0,0.0,37.0,74.0,207,0,,207.0,0.0,105,51,440101.0,4191.0,0,0,0.0,,51.0,46.0
150774,207.0,44.0,,,,,,,,,468.0,,,,162.0,78.0,41.0,20.0,5936.0,26.0,13.0,8097.0,122.0,59.0,20660.0,128.0,62.0,7039.0,207,468,10166757.0,128,122.0,59.0,24381.0,41.0,20.0,5184.0,15.0,7.0,2056.0,127.0,61.0,5380.0,10.0,5.0,21774.0,379,81,26825.0,27,668838.0,5225.0,292,62,1817083.0,6223.0,2974453.0,243385.0,212540.0,30845.0,210513.0,2520555.0,900978.0,683239.0,217739.0,159.0,77.0,468,0,468.0,,,379,81,10166757.0,26825.0,0,0,0.0,,27.0,62.0
150853,,,,,,,,,,,,42.0,14.0,303.0,39.0,93.0,33.0,79.0,5230.0,0.0,0.0,,0.0,0.0,,35.0,83.0,6955.0,42,303,823591.0,171,33.0,79.0,5230.0,33.0,79.0,5130.0,26.0,62.0,127.0,35.0,83.0,6955.0,0.0,0.0,,182,60,4525.0,56,746819.0,4367.0,140,46,1004850.0,7178.0,172577.0,172577.0,169277.0,3300.0,0.0,0.0,243442.0,243442.0,0.0,39.0,93.0,303,0,,303.0,0.0,182,60,823591.0,4525.0,0,0,0.0,,56.0,46.0
150941,238.0,21.0,,,,,,,,,1120.0,,,,238.0,100.0,82.0,34.0,5490.0,69.0,29.0,7000.0,229.0,96.0,15611.0,147.0,62.0,6814.0,238,1120,16827750.0,390,229.0,96.0,19686.0,82.0,34.0,4780.0,15.0,6.0,3881.0,118.0,50.0,5430.0,29.0,12.0,12445.0,946,84,17788.0,35,1803468.0,4624.0,946,84,4825800.0,5101.0,4508128.0,450200.0,391990.0,58210.0,483008.0,3574920.0,1001654.0,640756.0,360898.0,229.0,96.0,1002,118,1002.0,,,946,94,16827750.0,17788.0,0,0,0.0,,39.0,94.0
150987,4167.0,5.0,0.0,0.0,4074.0,98.0,93.0,2.0,0.0,0.0,86118.0,,,,3500.0,84.0,2721.0,65.0,6612.0,1896.0,46.0,3197.0,1112.0,27.0,1171.0,505.0,12.0,4535.0,4167,86118,220717668.0,20872,3251.0,78.0,7799.0,2147.0,52.0,5181.0,2701.0,65.0,2542.0,505.0,12.0,4381.0,9.0,0.0,8629.0,46987,55,4697.0,24,82238655.0,3940.0,7017,8,29315474.0,4178.0,25355758.0,17991067.0,11124601.0,6866466.0,6062210.0,1302481.0,2290266.0,2212603.0,77663.0,3314.0,80.0,51101,35017,51101.0,,,40393,79,212370964.0,5258.0,6594,19,8346704.0,1266.0,41.0,14.0
151102,1242.0,16.0,0.0,0.0,1088.0,88.0,154.0,12.0,0.0,0.0,7768.0,,,,1236.0,100.0,1233.0,99.0,3241.0,442.0,36.0,5922.0,819.0,66.0,3141.0,451.0,36.0,5387.0,1242,7768,37425629.0,2035,1236.0,100.0,7432.0,483.0,39.0,4805.0,1230.0,99.0,1362.0,441.0,36.0,4526.0,35.0,3.0,12392.0,6093,78,6142.0,26,9938806.0,4884.0,2092,27,12320619.0,5889.0,9185459.0,3995651.0,2320864.0,1674787.0,2617560.0,2572248.0,2429620.0,1995902.0,433718.0,1236.0,100.0,5708,2060,5708.0,,,5663,99,37206397.0,6570.0,430,21,219232.0,510.0,36.0,37.0
151111,3341.0,17.0,0.0,0.0,3076.0,92.0,265.0,8.0,0.0,0.0,19197.0,,,,3057.0,91.0,1804.0,54.0,6527.0,1465.0,44.0,6713.0,2450.0,73.0,4964.0,1231.0,37.0,6420.0,3341,19197,158977388.0,6895,2768.0,83.0,12201.0,1471.0,44.0,4742.0,1794.0,54.0,2676.0,1185.0,35.0,4638.0,195.0,6.0,12345.0,13919,73,11422.0,36,31541901.0,4575.0,6735,35,41943155.0,6228.0,33771790.0,11774757.0,6974791.0,4799966.0,9834844.0,12162189.0,7903093.0,5495787.0,2407306.0,2997.0,90.0,18707,490,18707.0,,,13776,74,158451821.0,11502.0,143,29,525567.0,3675.0,37.0,36.0
151263,1049.0,26.0,,,,,,,,,4063.0,,,,1049.0,100.0,601.0,57.0,6870.0,495.0,47.0,7069.0,1048.0,100.0,19683.0,671.0,64.0,6532.0,1049,4063,96833143.0,1559,1048.0,100.0,26961.0,482.0,46.0,4916.0,583.0,56.0,3018.0,665.0,63.0,5142.0,73.0,7.0,13200.0,3925,97,24671.0,38,7596727.0,4873.0,2092,51,13860504.0,6625.0,28255508.0,4128936.0,2369290.0,1759646.0,3498942.0,20627630.0,4382933.0,3419325.0,963608.0,1049.0,100.0,3954,109,3954.0,,,3826,97,96214055.0,25147.0,99,91,619088.0,6253.0,39.0,53.0
151290,446.0,29.0,,,,,,,,,1522.0,,,,446.0,100.0,192.0,43.0,4928.0,131.0,29.0,6689.0,446.0,100.0,15727.0,409.0,92.0,7973.0,446,1522,26135535.0,502,446.0,100.0,19813.0,192.0,43.0,4700.0,99.0,22.0,442.0,409.0,92.0,6324.0,54.0,12.0,12492.0,1300,85,20104.0,33,2453399.0,4887.0,1111,73,7837528.0,7054.0,8836581.0,946128.0,902378.0,43750.0,876242.0,7014211.0,3261056.0,2586471.0,674585.0,446.0,100.0,1381,141,1381.0,,,1300,94,26135535.0,20104.0,0,0,0.0,,36.0,80.0
151306,1306.0,17.0,0.0,0.0,1199.0,92.0,107.0,8.0,0.0,0.0,7908.0,,,,1283.0,98.0,950.0,73.0,3846.0,412.0,32.0,5457.0,1192.0,91.0,3548.0,549.0,42.0,5875.0,1306,7908,40154056.0,1809,1278.0,98.0,7927.0,421.0,32.0,4783.0,861.0,66.0,1905.0,530.0,41.0,4851.0,70.0,5.0,9352.0,5193,66,7732.0,23,8409865.0,4649.0,2358,30,13730582.0,5823.0,10131321.0,3653762.0,2013810.0,1639952.0,2248155.0,4229404.0,3225603.0,2570939.0,654664.0,1283.0,98.0,6070,1838,6070.0,,,5173,85,40107429.0,7753.0,20,1,46627.0,2331.0,30.0,39.0
151324,1420.0,18.0,0.0,0.0,1170.0,82.0,250.0,18.0,0.0,0.0,7704.0,,,,1380.0,97.0,1332.0,94.0,4153.0,600.0,42.0,6414.0,1067.0,75.0,5057.0,793.0,56.0,6226.0,1420,7704,63000880.0,2913,1368.0,96.0,10802.0,664.0,47.0,4722.0,1293.0,91.0,1854.0,782.0,55.0,4762.0,100.0,7.0,12137.0,7112,92,8858.0,38,13307669.0,4568.0,4083,53,25699221.0,6294.0,14777074.0,5532460.0,3135666.0,2396794.0,3848675.0,5395939.0,4937299.0,3723626.0,1213673.0,1379.0,97.0,7653,51,7653.0,,,7112,93,63000880.0,8858.0,0,0,0.0,,38.0,53.0
151333,572.0,20.0,0.0,0.0,544.0,95.0,28.0,5.0,0.0,0.0,2817.0,,,,563.0,98.0,559.0,98.0,3429.0,232.0,41.0,4977.0,209.0,37.0,2591.0,179.0,31.0,4992.0,572,2817,15587182.0,972,562.0,98.0,6428.0,244.0,43.0,4523.0,555.0,97.0,1465.0,173.0,30.0,4712.0,12.0,2.0,6533.0,2773,98,5621.0,35,4272073.0,4395.0,909,32,5409675.0,5951.0,3612706.0,1916568.0,1103593.0,812975.0,1154593.0,541545.0,893644.0,815244.0,78400.0,563.0,98.0,2612,205,2612.0,,,2582,99,15383777.0,5958.0,191,93,203405.0,1065.0,37.0,35.0
151342,611.0,16.0,0.0,0.0,582.0,95.0,29.0,5.0,0.0,0.0,3865.0,,,,582.0,95.0,557.0,91.0,4435.0,258.0,42.0,4971.0,282.0,46.0,2722.0,187.0,31.0,4831.0,611,3865,23646983.0,1591,578.0,95.0,7821.0,296.0,48.0,4338.0,551.0,90.0,2153.0,187.0,31.0,4510.0,9.0,1.0,6670.0,3270,85,7231.0,41,6816336.0,4284.0,1401,36,8509132.0,6074.0,4520498.0,2470347.0,1283993.0,1186354.0,1282555.0,767596.0,903308.0,843281.0,60027.0,578.0,95.0,3791,74,3791.0,,,3257,86,23608637.0,7249.0,13,18,38346.0,2950.0,42.0,37.0
151351,9450.0,28.0,0.0,0.0,5153.0,55.0,4297.0,45.0,0.0,0.0,34253.0,,,,7855.0,83.0,3390.0,36.0,4956.0,1689.0,18.0,7107.0,6034.0,64.0,7238.0,3202.0,34.0,9757.0,9450,34253,282353813.0,5978,7012.0,74.0,10336.0,1713.0,18.0,4926.0,3390.0,36.0,2467.0,3041.0,32.0,5105.0,745.0,8.0,21097.0,24658,72,11451.0,17,28923423.0,4838.0,9650,28,57565667.0,5965.0,72479201.0,16800395.0,8438246.0,8362149.0,12004196.0,43674610.0,31243043.0,15525820.0,15717223.0,7680.0,81.0,33995,258,33995.0,,,24531,72,280350608.0,11428.0,127,49,2003205.0,15773.0,18.0,28.0
151360,443.0,14.0,0.0,0.0,429.0,97.0,14.0,3.0,0.0,0.0,3063.0,,,,387.0,87.0,299.0,67.0,6295.0,207.0,47.0,4736.0,132.0,30.0,1792.0,125.0,28.0,5244.0,443,3063,17471742.0,1322,354.0,80.0,8754.0,233.0,53.0,4894.0,298.0,67.0,2489.0,121.0,27.0,4917.0,9.0,2.0,6723.0,2348,77,7441.0,43,5898511.0,4462.0,1091,36,6690128.0,6132.0,3098893.0,1882124.0,1140302.0,741822.0,980265.0,236504.0,655452.0,594949.0,60503.0,381.0,86.0,2941,122,2941.0,,,2306,78,17400743.0,7546.0,42,34,70999.0,1690.0,45.0,37.0
151379,539.0,15.0,0.0,0.0,518.0,96.0,21.0,4.0,0.0,0.0,3514.0,,,,478.0,89.0,455.0,84.0,4392.0,229.0,42.0,4363.0,143.0,27.0,3162.0,156.0,29.0,5105.0,539,3514,17982957.0,1196,475.0,88.0,7262.0,216.0,40.0,4624.0,452.0,84.0,2211.0,153.0,28.0,4584.0,10.0,2.0,9497.0,2721,77,6609.0,34,5064328.0,4234.0,1067,30,6260281.0,5867.0,3449406.0,1998163.0,998838.0,999325.0,999129.0,452114.0,796387.0,701416.0,94971.0,475.0,88.0,3427,87,3427.0,,,2710,79,17965881.0,6629.0,11,13,17076.0,1552.0,35.0,31.0
151388,299.0,10.0,0.0,0.0,266.0,89.0,33.0,11.0,0.0,0.0,2887.0,,,,283.0,95.0,253.0,85.0,3853.0,103.0,34.0,5144.0,195.0,65.0,3550.0,86.0,29.0,5196.0,299,2887,13502039.0,1036,279.0,93.0,7874.0,140.0,47.0,4562.0,245.0,82.0,1373.0,85.0,28.0,4828.0,4.0,1.0,9125.0,2032,70,6645.0,36,4278038.0,4129.0,998,35,6645671.0,6659.0,2196940.0,974890.0,638614.0,336276.0,529860.0,692190.0,446895.0,410395.0,36500.0,281.0,94.0,2639,248,2639.0,,,1990,75,13413815.0,6741.0,42,17,88224.0,2101.0,39.0,38.0
151467,57.0,25.0,,,,,,,,,224.0,,,,55.0,96.0,50.0,88.0,8292.0,38.0,67.0,3683.0,2.0,4.0,1385.0,52.0,91.0,7144.0,57,224,1611938.0,128,50.0,88.0,11146.0,41.0,72.0,5894.0,50.0,88.0,3458.0,52.0,91.0,6329.0,3.0,5.0,14131.0,173,77,9318.0,57,621719.0,4857.0,189,84,979760.0,5184.0,557307.0,414577.0,241654.0,172923.0,139961.0,2769.0,371513.0,329121.0,42392.0,55.0,96.0,224,0,224.0,,,173,77,1611938.0,9318.0,0,0,0.0,,57.0,84.0
151564,,,,,,,,,,,,15.0,25.0,60.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,15,60,0.0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,,0,0.0,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,,60.0,0.0,0,0,0.0,,0,0,0.0,,0.0,0.0
151607,,,,,,,,,,,,3.0,2.0,178.0,3.0,100.0,3.0,100.0,5512.0,0.0,0.0,,2.0,67.0,1150.0,3.0,100.0,7088.0,3,178,681343.0,122,3.0,100.0,6279.0,3.0,100.0,5312.0,2.0,67.0,300.0,3.0,100.0,7088.0,0.0,0.0,,122,69,5585.0,69,580433.0,4758.0,128,72,900162.0,7033.0,18837.0,16537.0,15937.0,600.0,0.0,2300.0,21264.0,21264.0,0.0,3.0,100.0,178,0,,178.0,0.0,122,69,681343.0,5585.0,0,0,0.0,,69.0,72.0
151661,,,,,,,,,,,,771.0,52.0,1470.0,730.0,95.0,482.0,63.0,4337.0,9.0,1.0,3460.0,575.0,75.0,1450.0,607.0,79.0,6110.0,771,1470,5137241.0,860,707.0,92.0,4180.0,481.0,62.0,4150.0,183.0,24.0,515.0,607.0,79.0,6110.0,0.0,0.0,,1200,82,4281.0,59,3526991.0,4101.0,1038,71,7228223.0,6964.0,2955318.0,2090428.0,1996136.0,94292.0,31137.0,833753.0,3709060.0,3709060.0,0.0,729.0,95.0,1423,47,,1423.0,47.0,1200,84,5137241.0,4281.0,0,0,0.0,,60.0,73.0
151777,307.0,31.0,,,,,,,,,981.0,,,,307.0,100.0,146.0,48.0,6126.0,134.0,44.0,7499.0,307.0,100.0,22349.0,299.0,97.0,6237.0,307,981,27636674.0,438,307.0,100.0,28535.0,146.0,48.0,5192.0,64.0,21.0,2130.0,299.0,97.0,5393.0,25.0,8.0,10085.0,974,99,28374.0,45,2237434.0,5108.0,923,94,7044181.0,7632.0,8760360.0,894375.0,758027.0,136348.0,1004875.0,6861110.0,1864777.0,1612655.0,252122.0,307.0,100.0,977,4,977.0,,,974,100,27636674.0,28374.0,0,0,0.0,,45.0,94.0
151786,476.0,17.0,,,,,,,,,2726.0,,,,474.0,100.0,474.0,100.0,2672.0,196.0,41.0,7173.0,469.0,99.0,23513.0,350.0,74.0,7551.0,476,2726,46535624.0,609,474.0,100.0,28904.0,181.0,38.0,4946.0,473.0,99.0,785.0,350.0,74.0,5387.0,56.0,12.0,13525.0,2377,87,19577.0,22,2956601.0,4855.0,1644,60,12459380.0,7579.0,13700469.0,1266691.0,895263.0,371428.0,1405965.0,11027813.0,2642948.0,1885554.0,757394.0,474.0,100.0,2437,289,2437.0,,,2372,97,46508289.0,19607.0,5,2,27335.0,5467.0,25.0,67.0
151801,565.0,23.0,,,,,,,,,2463.0,,,,564.0,100.0,331.0,59.0,4746.0,124.0,22.0,6358.0,564.0,100.0,16010.0,319.0,56.0,7623.0,565,2463,45217861.0,639,564.0,100.0,20194.0,166.0,29.0,4447.0,329.0,58.0,2531.0,314.0,56.0,5172.0,66.0,12.0,12238.0,2256,92,20043.0,26,2878765.0,4505.0,1327,54,8346234.0,6290.0,11389312.0,1571053.0,738274.0,832779.0,788413.0,9029846.0,2431590.0,1623895.0,807695.0,564.0,100.0,2268,195,2268.0,,,2238,99,45209077.0,20201.0,18,9,8784.0,488.0,28.0,59.0
151810,6.0,3.0,,,,,,,,,180.0,,,,6.0,100.0,6.0,100.0,5301.0,3.0,50.0,7467.0,3.0,50.0,1537.0,6.0,100.0,8631.0,6,180,1234800.0,139,6.0,100.0,9803.0,6.0,100.0,5301.0,0.0,0.0,,6.0,100.0,8631.0,0.0,0.0,,175,97,7056.0,77,608959.0,4381.0,151,84,1242730.0,8230.0,58819.0,31807.0,31807.0,0.0,22400.0,4612.0,51788.0,51788.0,0.0,6.0,100.0,180,0,180.0,,,175,97,1234800.0,7056.0,0,0,0.0,,77.0,84.0
151962,42.0,15.0,,,,,,,,,287.0,,,,38.0,90.0,35.0,83.0,4564.0,0.0,0.0,,0.0,0.0,,38.0,90.0,9421.0,42,287,698568.0,154,35.0,83.0,4564.0,35.0,83.0,4564.0,0.0,0.0,,38.0,90.0,8426.0,3.0,7.0,12605.0,163,57,4286.0,54,637848.0,4142.0,217,76,1549451.0,7140.0,159748.0,159748.0,159748.0,0.0,0.0,0.0,357994.0,320180.0,37814.0,38.0,90.0,287,0,287.0,,,163,57,698568.0,4286.0,0,0,0.0,,54.0,76.0
152044,,,,,,,,,,,,19.0,15.0,126.0,12.0,63.0,6.0,32.0,3248.0,0.0,0.0,,0.0,0.0,,6.0,32.0,4124.0,19,126,190491.0,55,6.0,32.0,3248.0,6.0,32.0,3248.0,0.0,0.0,,6.0,32.0,4124.0,0.0,0.0,,55,44,3463.0,44,190491.0,3463.0,28,22,207727.0,7419.0,19488.0,19488.0,19488.0,0.0,0.0,0.0,24743.0,24743.0,0.0,6.0,32.0,126,0,,126.0,0.0,55,44,190491.0,3463.0,0,0,0.0,,44.0,22.0
152080,2059.0,23.0,,,,,,,,,8973.0,,,,1400.0,68.0,304.0,15.0,7226.0,20.0,1.0,7457.0,1170.0,57.0,48024.0,536.0,26.0,7390.0,2059,8973,245592197.0,1034,1174.0,57.0,49859.0,302.0,15.0,5291.0,299.0,15.0,2003.0,491.0,24.0,3932.0,202.0,10.0,10051.0,5419,60,45321.0,12,5308610.0,5134.0,2444,27,13491684.0,5520.0,58534137.0,2196726.0,1597789.0,598937.0,149146.0,56188265.0,3960988.0,1930599.0,2030389.0,1242.0,60.0,8950,23,8950.0,,,5418,61,245584197.0,45327.0,1,4,8000.0,8000.0,12.0,27.0
152099,139.0,20.0,,,,,,,,,698.0,,,,128.0,92.0,57.0,41.0,4940.0,48.0,35.0,6997.0,121.0,87.0,19436.0,59.0,42.0,5651.0,139,698,10731341.0,197,128.0,92.0,23197.0,57.0,41.0,4572.0,22.0,16.0,955.0,59.0,42.0,4671.0,6.0,4.0,9641.0,457,65,23482.0,28,934520.0,4744.0,220,32,1503072.0,6832.0,2969259.0,281577.0,260577.0,21000.0,335871.0,2351811.0,333428.0,275584.0,57844.0,128.0,92.0,540,158,540.0,,,457,85,10731341.0,23482.0,0,0,0.0,,36.0,41.0
152150,,,,,,,,,,,,19.0,22.0,85.0,19.0,100.0,16.0,84.0,6054.0,0.0,0.0,,0.0,0.0,,19.0,100.0,8208.0,19,85,354596.0,68,16.0,84.0,6054.0,16.0,84.0,5917.0,14.0,74.0,157.0,19.0,100.0,8208.0,0.0,0.0,,69,81,5139.0,80,335220.0,4930.0,62,73,464749.0,7496.0,96865.0,96865.0,94665.0,2200.0,0.0,0.0,155943.0,155943.0,0.0,19.0,100.0,85,0,,85.0,0.0,69,81,354596.0,5139.0,0,0,0.0,,80.0,73.0
152275,,,,,,,,,,,,33.0,14.0,235.0,29.0,88.0,21.0,64.0,3887.0,0.0,0.0,,0.0,0.0,,29.0,88.0,6236.0,33,235,495585.0,134,21.0,64.0,3887.0,21.0,64.0,3870.0,2.0,6.0,188.0,29.0,88.0,6236.0,0.0,0.0,,136,58,3644.0,57,482710.0,3602.0,116,49,812340.0,7003.0,81636.0,81636.0,81261.0,375.0,0.0,0.0,180836.0,180836.0,0.0,29.0,88.0,235,0,,235.0,0.0,136,58,495585.0,3644.0,0,0,0.0,,57.0,49.0
152309,,,,,,,,,,,,28.0,18.0,158.0,23.0,82.0,16.0,57.0,5237.0,0.0,0.0,,0.0,0.0,,22.0,79.0,6608.0,28,158,429848.0,75,16.0,57.0,5237.0,16.0,57.0,5237.0,0.0,0.0,,22.0,79.0,6608.0,0.0,0.0,,75,47,5731.0,47,429848.0,5731.0,91,58,674937.0,7417.0,83785.0,83785.0,83785.0,0.0,0.0,0.0,145385.0,145385.0,0.0,23.0,82.0,158,0,,158.0,0.0,75,47,429848.0,5731.0,0,0,0.0,,47.0,58.0
152318,637.0,31.0,,,,,,,,,2081.0,,,,636.0,100.0,76.0,12.0,5694.0,37.0,6.0,6414.0,635.0,100.0,29918.0,301.0,47.0,12038.0,637,2081,57311586.0,255,635.0,100.0,30973.0,74.0,12.0,5051.0,59.0,9.0,1000.0,298.0,47.0,5388.0,77.0,12.0,26206.0,2039,98,28108.0,12,1241333.0,4868.0,870,42,5426341.0,6237.0,19668044.0,432780.0,373780.0,59000.0,237330.0,18997934.0,3623490.0,1605663.0,2017827.0,636.0,100.0,2076,5,2076.0,,,2039,98,57311586.0,28108.0,0,0,0.0,,12.0,42.0
152336,448.0,26.0,,,,,,,,,1726.0,,,,445.0,99.0,442.0,99.0,3552.0,207.0,46.0,6946.0,440.0,98.0,18193.0,263.0,59.0,7261.0,448,1726,35928122.0,760,443.0,99.0,24860.0,197.0,44.0,4717.0,442.0,99.0,1450.0,259.0,58.0,4934.0,54.0,12.0,11701.0,1717,99,20925.0,44,3451151.0,4541.0,1098,64,7258774.0,6611.0,11012955.0,1570059.0,929339.0,640720.0,1437813.0,8005083.0,1909671.0,1277795.0,631876.0,443.0,99.0,1724,2,1724.0,,,1717,100,35928122.0,20925.0,0,0,0.0,,44.0,64.0
152381,182.0,23.0,,,,,,,,,793.0,,,,182.0,100.0,97.0,53.0,5511.0,93.0,51.0,7602.0,180.0,99.0,19834.0,132.0,73.0,7840.0,182,793,15719596.0,431,182.0,100.0,26438.0,96.0,53.0,5143.0,82.0,45.0,499.0,131.0,72.0,6981.0,10.0,5.0,12039.0,735,93,21387.0,54,2049123.0,4754.0,592,75,3879385.0,6553.0,4811711.0,534592.0,493703.0,40889.0,706971.0,3570148.0,1034945.0,914559.0,120386.0,182.0,100.0,784,9,784.0,,,732,93,15716620.0,21471.0,3,33,2976.0,992.0,55.0,76.0
152390,375.0,27.0,,,,,,,,,1404.0,,,,375.0,100.0,105.0,28.0,5728.0,72.0,19.0,7715.0,375.0,100.0,33026.0,240.0,64.0,8638.0,375,1404,46965338.0,377,375.0,100.0,36112.0,105.0,28.0,5028.0,74.0,20.0,993.0,238.0,63.0,5212.0,50.0,13.0,16652.0,1373,98,34206.0,27,1877067.0,4979.0,860,61,5357836.0,6230.0,13541847.0,601482.0,527982.0,73500.0,555464.0,12384901.0,2073074.0,1240495.0,832579.0,375.0,100.0,1377,27,1377.0,,,1373,100,46965338.0,34206.0,0,0,0.0,,27.0,62.0
152497,10.0,6.0,,,,,,,,,156.0,,,,9.0,90.0,7.0,70.0,4538.0,7.0,70.0,7757.0,7.0,70.0,3857.0,8.0,80.0,6850.0,10,156,1746799.0,70,9.0,90.0,12563.0,7.0,70.0,4366.0,3.0,30.0,400.0,6.0,60.0,5800.0,5.0,50.0,4000.0,142,91,12301.0,45,374696.0,5353.0,116,74,1026161.0,8846.0,113065.0,31765.0,30565.0,1200.0,54300.0,27000.0,54800.0,34800.0,20000.0,9.0,90.0,156,0,156.0,,,142,91,1746799.0,12301.0,0,0,0.0,,45.0,74.0
152530,398.0,20.0,,,,,,,,,1944.0,,,,390.0,98.0,71.0,18.0,5843.0,56.0,14.0,7481.0,390.0,98.0,21165.0,165.0,41.0,7530.0,398,1944,39521859.0,278,390.0,98.0,23303.0,71.0,18.0,4843.0,27.0,7.0,2630.0,159.0,40.0,5001.0,81.0,20.0,5521.0,1685,87,23455.0,14,1348666.0,4851.0,710,37,4271925.0,6017.0,9088186.0,414876.0,343876.0,71000.0,418959.0,8254351.0,1242432.0,795199.0,447233.0,390.0,98.0,1710,234,1710.0,,,1685,99,39521859.0,23455.0,0,0,0.0,,16.0,42.0
152567,643.0,17.0,,,,,,,,,3811.0,,,,622.0,97.0,184.0,29.0,4568.0,142.0,22.0,6305.0,622.0,97.0,21855.0,458.0,71.0,9168.0,643,3811,49749911.0,601,622.0,97.0,24645.0,184.0,29.0,4568.0,0.0,0.0,,458.0,71.0,5320.0,117.0,18.0,15065.0,2150,56,23139.0,16,2755488.0,4585.0,1568,41,9838391.0,6274.0,15329271.0,840510.0,840510.0,0.0,895261.0,13593500.0,4199102.0,2436508.0,1762594.0,622.0,97.0,2254,1557,2254.0,,,2150,95,49749911.0,23139.0,0,0,0.0,,27.0,70.0
152600,600.0,24.0,,,,,,,,,2532.0,,,,598.0,100.0,187.0,31.0,6223.0,143.0,24.0,7928.0,598.0,100.0,30865.0,372.0,62.0,8025.0,600,2532,99821871.0,629,598.0,100.0,34706.0,186.0,31.0,5214.0,181.0,30.0,1071.0,370.0,62.0,5542.0,55.0,9.0,16995.0,2467,97,40463.0,25,3304786.0,5254.0,1405,55,9496013.0,6759.0,20754407.0,1163672.0,969770.0,193902.0,1133637.0,18457098.0,2985130.0,2050391.0,934739.0,598.0,100.0,2496,36,2496.0,,,2458,98,99598844.0,40520.0,9,25,223027.0,24781.0,25.0,56.0
152628,,,,,,,,,,,,21.0,38.0,56.0,11.0,52.0,10.0,48.0,4154.0,0.0,0.0,,0.0,0.0,,8.0,38.0,5703.0,21,56,88134.0,21,10.0,48.0,4154.0,10.0,48.0,4154.0,0.0,0.0,,8.0,38.0,5703.0,0.0,0.0,,21,38,4197.0,38,88134.0,4197.0,17,30,81556.0,4797.0,41542.0,41542.0,41542.0,0.0,0.0,0.0,45627.0,45627.0,0.0,11.0,52.0,56,0,,56.0,0.0,21,38,88134.0,4197.0,0,0,0.0,,38.0,30.0
