UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
180249,35.0,106479.0,3042.0,,,,35,106479.0,3042.0,4.0,5128.0,1282.0,,,,4,5128.0,1282.0
180258,30.0,481931.0,16064.0,3.0,53212.0,17737.0,33,535143.0,16216.0,7.0,13000.0,1857.0,1.0,2250.0,2250.0,8,15250.0,1906.0
180276,32.0,108213.0,3382.0,,,,32,108213.0,3382.0,0.0,0.0,,,,,0,0.0,
180328,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
180373,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
180416,29.0,177210.0,6111.0,6.0,24139.0,4023.0,35,201349.0,5753.0,0.0,0.0,,5.0,12250.0,2450.0,5,12250.0,2450.0
180461,396.0,2511307.0,6342.0,27.0,134932.0,4997.0,423,2646239.0,6256.0,4.0,10777.0,2694.0,2.0,6000.0,3000.0,6,16777.0,2796.0
180489,249.0,1606725.0,6453.0,31.0,241727.0,7798.0,280,1848452.0,6602.0,5.0,18876.0,3775.0,0.0,0.0,,5,18876.0,3775.0
180522,19.0,103975.0,5472.0,0.0,0.0,,19,103975.0,5472.0,0.0,0.0,,0.0,0.0,,0,0.0,
180595,30.0,593152.0,19772.0,0.0,0.0,,30,593152.0,19772.0,0.0,0.0,,0.0,0.0,,0,0.0,
180647,1.0,2867.0,2867.0,0.0,0.0,,1,2867.0,2867.0,0.0,0.0,,0.0,0.0,,0,0.0,
180692,23.0,105188.0,4573.0,,,,23,105188.0,4573.0,0.0,0.0,,,,,0,0.0,
180814,573.0,4175079.0,7286.0,211.0,1480339.0,7016.0,784,5655418.0,7214.0,445.0,884384.0,1987.0,98.0,188524.0,1924.0,543,1072908.0,1976.0
180832,25.0,294092.0,11764.0,5.0,48618.0,9724.0,30,342710.0,11424.0,0.0,0.0,,0.0,0.0,,0,0.0,
180878,13.0,197539.0,15195.0,1.0,26043.0,26043.0,14,223582.0,15970.0,1.0,2250.0,2250.0,0.0,0.0,,1,2250.0,2250.0
180902,55.0,73885.0,1343.0,,,,55,73885.0,1343.0,23.0,34747.0,1511.0,,,,23,34747.0,1511.0
180948,19.0,96681.0,5088.0,7.0,23316.0,3331.0,26,119997.0,4615.0,6.0,21452.0,3575.0,3.0,7500.0,2500.0,9,28952.0,3217.0
180957,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
180984,16.0,208818.0,13051.0,4.0,16165.0,4041.0,20,224983.0,11249.0,4.0,13375.0,3344.0,1.0,750.0,750.0,5,14125.0,2825.0
181002,79.0,1560271.0,19750.0,119.0,1763463.0,14819.0,198,3323734.0,16787.0,4.0,14869.0,3717.0,6.0,23118.0,3853.0,10,37987.0,3799.0
181020,41.0,1063130.0,25930.0,15.0,203176.0,13545.0,56,1266306.0,22613.0,4.0,15750.0,3938.0,0.0,0.0,,4,15750.0,3938.0
181127,8.0,62580.0,7823.0,0.0,0.0,,8,62580.0,7823.0,2.0,5500.0,2750.0,0.0,0.0,,2,5500.0,2750.0
181145,2.0,8551.0,4276.0,,,,2,8551.0,4276.0,0.0,0.0,,,,,0,0.0,
181190,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
181215,54.0,250929.0,4647.0,16.0,57108.0,3569.0,70,308037.0,4401.0,25.0,67837.0,2713.0,8.0,12750.0,1594.0,33,80587.0,2442.0
181297,30.0,429819.0,14327.0,10.0,111332.0,11133.0,40,541151.0,13529.0,0.0,0.0,,0.0,0.0,,0,0.0,
181303,269.0,407588.0,1515.0,,,,269,407588.0,1515.0,90.0,64845.0,721.0,,,,90,64845.0,721.0
181312,14.0,32478.0,2320.0,,,,14,32478.0,2320.0,0.0,0.0,,,,,0,0.0,
181330,22.0,277841.0,12629.0,4.0,21848.0,5462.0,26,299689.0,11527.0,0.0,0.0,,0.0,0.0,,0,0.0,
181394,413.0,2728286.0,6606.0,33.0,200126.0,6064.0,446,2928412.0,6566.0,202.0,552302.0,2734.0,15.0,27012.0,1801.0,217,579314.0,2670.0
181419,1.0,2040.0,2040.0,,,,1,2040.0,2040.0,0.0,0.0,,,,,0,0.0,
181428,9.0,129640.0,14404.0,17.0,249999.0,14706.0,26,379639.0,14602.0,1.0,1750.0,1750.0,2.0,6750.0,3375.0,3,8500.0,2833.0
181446,20.0,301826.0,15091.0,0.0,0.0,,20,301826.0,15091.0,0.0,0.0,,0.0,0.0,,0,0.0,
181464,267.0,2197779.0,8231.0,49.0,319154.0,6513.0,316,2516933.0,7965.0,80.0,282686.0,3534.0,49.0,130612.0,2666.0,129,413298.0,3204.0
181491,18.0,47669.0,2648.0,,,,18,47669.0,2648.0,16.0,20443.0,1278.0,,,,16,20443.0,1278.0
181534,13.0,42824.0,3294.0,0.0,0.0,,13,42824.0,3294.0,21.0,42824.0,2039.0,0.0,0.0,,21,42824.0,2039.0
181543,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
181604,5.0,86870.0,17374.0,7.0,100141.0,14306.0,12,187011.0,15584.0,0.0,0.0,,0.0,0.0,,0,0.0,
181640,100.0,215878.0,2159.0,,,,100,215878.0,2159.0,26.0,37945.0,1459.0,,,,26,37945.0,1459.0
181738,3.0,42202.0,14067.0,1.0,15470.0,15470.0,4,57672.0,14418.0,1.0,250.0,250.0,0.0,0.0,,1,250.0,250.0
181765,3.0,12646.0,4215.0,,,,3,12646.0,4215.0,0.0,0.0,,,,,0,0.0,
181783,24.0,144257.0,6011.0,5.0,15383.0,3077.0,29,159640.0,5505.0,9.0,24536.0,2726.0,1.0,1918.0,1918.0,10,26454.0,2645.0
181817,15.0,32471.0,2165.0,,,,15,32471.0,2165.0,0.0,0.0,,,,,0,0.0,
181853,9.0,48367.0,5374.0,0.0,0.0,,9,48367.0,5374.0,1.0,4500.0,4500.0,1.0,3000.0,3000.0,2,7500.0,3750.0
181880,3.0,38575.0,12858.0,,,,3,38575.0,12858.0,0.0,0.0,,,,,0,0.0,
181941,47.0,472893.0,10062.0,,,,47,472893.0,10062.0,0.0,0.0,,,,,0,0.0,
182005,672.0,1329865.0,1979.0,,,,672,1329865.0,1979.0,223.0,216885.0,973.0,,,,223,216885.0,973.0
182148,20.0,282244.0,14112.0,,,,20,282244.0,14112.0,0.0,0.0,,,,,0,0.0,
182281,807.0,5236153.0,6488.0,108.0,1213440.0,11236.0,915,6449593.0,7049.0,88.0,181032.0,2057.0,5.0,6233.0,1247.0,93,187265.0,2014.0
182290,326.0,1907620.0,5852.0,59.0,452039.0,7662.0,385,2359659.0,6129.0,6.0,14525.0,2421.0,6.0,18861.0,3144.0,12,33386.0,2782.0
182306,35.0,125508.0,3586.0,,,,35,125508.0,3586.0,15.0,20471.0,1365.0,,,,15,20471.0,1365.0
182500,384.0,562477.0,1465.0,,,,384,562477.0,1465.0,0.0,0.0,,,,,0,0.0,
182564,61.0,126344.0,2071.0,,,,61,126344.0,2071.0,18.0,38123.0,2118.0,,,,18,38123.0,2118.0
182634,3.0,54746.0,18249.0,2.0,24870.0,12435.0,5,79616.0,15923.0,0.0,0.0,,0.0,0.0,,0,0.0,
182670,49.0,1683788.0,34363.0,39.0,1460994.0,37461.0,88,3144782.0,35736.0,0.0,0.0,,0.0,0.0,,0,0.0,
182704,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
182722,3.0,43995.0,14665.0,,,,3,43995.0,14665.0,0.0,0.0,,,,,0,0.0,
182795,9.0,97388.0,10821.0,10.0,173191.0,17319.0,19,270579.0,14241.0,0.0,0.0,,0.0,0.0,,0,0.0,
182829,,,,39.0,1204801.0,30892.0,39,1204801.0,30892.0,,,,0.0,0.0,,0,0.0,
182892,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
182917,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
182980,21.0,241756.0,11512.0,8.0,49002.0,6125.0,29,290758.0,10026.0,39.0,105547.0,2706.0,36.0,104626.0,2906.0,75,210173.0,2802.0
182999,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
183026,9293.0,42299663.0,4552.0,1898.0,10647349.0,5610.0,11191,52947012.0,4731.0,7716.0,15753408.0,2042.0,724.0,1611707.0,2226.0,8440,17365115.0,2057.0
183035,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
183044,179.0,2872157.0,16046.0,44.0,538271.0,12233.0,223,3410428.0,15293.0,22.0,77000.0,3500.0,10.0,23381.0,2338.0,32,100381.0,3137.0
183062,44.0,459220.0,10437.0,0.0,0.0,,44,459220.0,10437.0,0.0,0.0,,0.0,0.0,,0,0.0,
183071,30.0,398972.0,13299.0,11.0,97116.0,8829.0,41,496088.0,12100.0,10.0,30500.0,3050.0,0.0,0.0,,10,30500.0,3050.0
183080,41.0,437661.0,10675.0,12.0,113688.0,9474.0,53,551349.0,10403.0,14.0,36582.0,2613.0,0.0,0.0,,14,36582.0,2613.0
183099,99.0,260027.0,2627.0,,,,99,260027.0,2627.0,12.0,21930.0,1828.0,,,,12,21930.0,1828.0
183105,11.0,3032.0,276.0,,,,11,3032.0,276.0,0.0,0.0,,,,,0,0.0,
183114,7.0,41834.0,5976.0,,,,7,41834.0,5976.0,2.0,7525.0,3763.0,,,,2,7525.0,3763.0
183123,11.0,58551.0,5323.0,,,,11,58551.0,5323.0,2.0,5160.0,2580.0,,,,2,5160.0,2580.0
183132,73.0,215343.0,2950.0,,,,73,215343.0,2950.0,1.0,705.0,705.0,,,,1,705.0,705.0
183141,24.0,66450.0,2769.0,,,,24,66450.0,2769.0,0.0,0.0,,,,,0,0.0,
183150,52.0,203784.0,3919.0,,,,52,203784.0,3919.0,0.0,0.0,,,,,0,0.0,
183202,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
183211,11.0,172095.0,15645.0,13.0,171717.0,13209.0,24,343812.0,14326.0,1.0,4250.0,4250.0,0.0,0.0,,1,4250.0,4250.0
183239,14.0,336075.0,24005.0,0.0,0.0,,14,336075.0,24005.0,0.0,0.0,,0.0,0.0,,0,0.0,
183248,3.0,31021.0,10340.0,,,,3,31021.0,10340.0,0.0,0.0,,,,,0,0.0,
183257,86.0,478878.0,5568.0,8.0,31989.0,3999.0,94,510867.0,5435.0,166.0,440189.0,2652.0,12.0,16524.0,1377.0,178,456713.0,2566.0
183275,1.0,25200.0,25200.0,,,,1,25200.0,25200.0,0.0,0.0,,,,,0,0.0,
183488,6.0,62754.0,10459.0,,,,6,62754.0,10459.0,0.0,0.0,,,,,0,0.0,
183600,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
183655,64.0,517146.0,8080.0,,,,64,517146.0,8080.0,0.0,0.0,,,,,0,0.0,
183725,3.0,15822.0,5274.0,,,,3,15822.0,5274.0,0.0,0.0,,,,,0,0.0,
183743,98.0,487998.0,4980.0,,,,98,487998.0,4980.0,6.0,11989.0,1998.0,,,,6,11989.0,1998.0
183789,36.0,578859.0,16079.0,7.0,111739.0,15963.0,43,690598.0,16060.0,21.0,40850.0,1945.0,3.0,13010.0,4337.0,24,53860.0,2244.0
183804,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,
183822,11.0,206668.0,18788.0,0.0,0.0,,11,206668.0,18788.0,0.0,0.0,,0.0,0.0,,0,0.0,
183859,91.0,330555.0,3632.0,,,,91,330555.0,3632.0,7.0,7974.0,1139.0,,,,7,7974.0,1139.0
183877,103.0,269046.0,2612.0,,,,103,269046.0,2612.0,89.0,34436.0,387.0,,,,89,34436.0,387.0
183910,1.0,11014.0,11014.0,1.0,12210.0,12210.0,2,23224.0,11612.0,0.0,0.0,,0.0,0.0,,0,0.0,
183938,79.0,216830.0,2745.0,,,,79,216830.0,2745.0,9.0,7852.0,872.0,,,,9,7852.0,872.0
183974,8.0,147265.0,18408.0,4.0,44800.0,11200.0,12,192065.0,16005.0,0.0,0.0,,0.0,0.0,,0,0.0,
183983,1.0,14226.0,14226.0,,,,1,14226.0,14226.0,0.0,0.0,,,,,0,0.0,
184056,16.0,168554.0,10535.0,,,,16,168554.0,10535.0,0.0,0.0,,,,,0,0.0,
184092,1.0,14270.0,14270.0,,,,1,14270.0,14270.0,0.0,0.0,,,,,0,0.0,
184180,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
184205,14.0,35840.0,2560.0,,,,14,35840.0,2560.0,0.0,0.0,,,,,0,0.0,
184348,3.0,79480.0,26493.0,7.0,28300.0,4043.0,10,107780.0,10778.0,0.0,0.0,,0.0,0.0,,0,0.0,
184427,42.0,603303.0,14364.0,,,,42,603303.0,14364.0,0.0,0.0,,,,,0,0.0,
184481,44.0,162932.0,3703.0,,,,44,162932.0,3703.0,0.0,0.0,,,,,0,0.0,
184506,1.0,11494.0,11494.0,,,,1,11494.0,11494.0,0.0,0.0,,,,,0,0.0,
184603,27.0,690922.0,25590.0,37.0,283818.0,7671.0,64,974740.0,15230.0,7.0,21225.0,3032.0,6.0,26000.0,4333.0,13,47225.0,3633.0
184612,18.0,267150.0,14842.0,2.0,12898.0,6449.0,20,280048.0,14002.0,0.0,0.0,,0.0,0.0,,0,0.0,
184694,13.0,493934.0,37995.0,6.0,65100.0,10850.0,19,559034.0,29423.0,0.0,0.0,,1.0,1000.0,1000.0,1,1000.0,1000.0
184746,8.0,163720.0,20465.0,,,,8,163720.0,20465.0,0.0,0.0,,,,,0,0.0,
184773,5.0,98324.0,19665.0,0.0,0.0,,5,98324.0,19665.0,0.0,0.0,,0.0,0.0,,0,0.0,
184782,297.0,1761740.0,5932.0,31.0,264057.0,8518.0,328,2025797.0,6176.0,4.0,6250.0,1563.0,0.0,0.0,,4,6250.0,1563.0
184791,50.0,170029.0,3401.0,,,,50,170029.0,3401.0,3.0,3901.0,1300.0,,,,3,3901.0,1300.0
184816,2.0,18326.0,9163.0,,,,2,18326.0,9163.0,0.0,0.0,,,,,0,0.0,
184959,9.0,99464.0,11052.0,,,,9,99464.0,11052.0,0.0,0.0,,,,,0,0.0,
184968,2.0,13253.0,6627.0,,,,2,13253.0,6627.0,0.0,0.0,,,,,0,0.0,
184995,47.0,178615.0,3800.0,,,,47,178615.0,3800.0,8.0,17196.0,2150.0,,,,8,17196.0,2150.0
185129,71.0,676680.0,9531.0,16.0,112605.0,7038.0,87,789285.0,9072.0,2.0,3750.0,1875.0,2.0,3000.0,1500.0,4,6750.0,1688.0
185174,3.0,65265.0,21755.0,,,,3,65265.0,21755.0,0.0,0.0,,,,,0,0.0,
185262,170.0,956244.0,5625.0,11.0,97007.0,8819.0,181,1053251.0,5819.0,8.0,24000.0,3000.0,2.0,4500.0,2250.0,10,28500.0,2850.0
185396,110.0,1327885.0,12072.0,,,,110,1327885.0,12072.0,0.0,0.0,,,,,0,0.0,
185466,14.0,152337.0,10881.0,,,,14,152337.0,10881.0,0.0,0.0,,,,,0,0.0,
185509,73.0,763741.0,10462.0,,,,73,763741.0,10462.0,0.0,0.0,,,,,0,0.0,
185536,79.0,170341.0,2156.0,,,,79,170341.0,2156.0,0.0,0.0,,,,,0,0.0,
185572,47.0,1308114.0,27832.0,9.0,127166.0,14130.0,56,1435280.0,25630.0,0.0,0.0,,0.0,0.0,,0,0.0,
185590,156.0,1627705.0,10434.0,27.0,294561.0,10910.0,183,1922266.0,10504.0,3.0,4034.0,1345.0,1.0,4500.0,4500.0,4,8534.0,2134.0
185679,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
185721,17.0,224196.0,13188.0,,,,17,224196.0,13188.0,0.0,0.0,,,,,0,0.0,
185758,,,,4.0,25333.0,6333.0,4,25333.0,6333.0,,,,0.0,0.0,,0,0.0,
185767,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
185828,91.0,530229.0,5827.0,26.0,204677.0,7872.0,117,734906.0,6281.0,8.0,17750.0,2219.0,6.0,16488.0,2748.0,14,34238.0,2446.0
185873,49.0,102100.0,2084.0,,,,49,102100.0,2084.0,14.0,17828.0,1273.0,,,,14,17828.0,1273.0
185970,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
186016,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
186034,48.0,106681.0,2223.0,,,,48,106681.0,2223.0,0.0,0.0,,,,,0,0.0,
186052,39.0,553200.0,14185.0,,,,39,553200.0,14185.0,0.0,0.0,,,,,0,0.0,
186122,,,,4.0,79930.0,19983.0,4,79930.0,19983.0,,,,1.0,4500.0,4500.0,1,4500.0,4500.0
186131,9.0,243556.0,27062.0,0.0,0.0,,9,243556.0,27062.0,0.0,0.0,,0.0,0.0,,0,0.0,
186186,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,
186201,28.0,314604.0,11236.0,2.0,28806.0,14403.0,30,343410.0,11447.0,0.0,0.0,,0.0,0.0,,0,0.0,
186274,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
186283,34.0,917504.0,26985.0,5.0,133165.0,26633.0,39,1050669.0,26940.0,0.0,0.0,,0.0,0.0,,0,0.0,
186371,162.0,1076073.0,6642.0,68.0,756805.0,11129.0,230,1832878.0,7969.0,10.0,16000.0,1600.0,0.0,0.0,,10,16000.0,1600.0
186380,332.0,2292194.0,6904.0,117.0,783133.0,6693.0,449,3075327.0,6849.0,0.0,0.0,,5.0,6750.0,1350.0,5,6750.0,1350.0
186399,170.0,1113763.0,6552.0,73.0,741931.0,10163.0,243,1855694.0,7637.0,0.0,0.0,,0.0,0.0,,0,0.0,
186405,1.0,6762.0,6762.0,,,,1,6762.0,6762.0,0.0,0.0,,,,,0,0.0,
186423,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
186432,14.0,164566.0,11755.0,2.0,55232.0,27616.0,16,219798.0,13737.0,0.0,0.0,,0.0,0.0,,0,0.0,
186469,9.0,31596.0,3511.0,,,,9,31596.0,3511.0,0.0,0.0,,,,,0,0.0,
186584,47.0,1031797.0,21953.0,16.0,240942.0,15059.0,63,1272739.0,20202.0,0.0,0.0,,0.0,0.0,,0,0.0,
186593,1.0,17442.0,17442.0,,,,1,17442.0,17442.0,0.0,0.0,,,,,0,0.0,
186618,3.0,59119.0,19706.0,1.0,6331.0,6331.0,4,65450.0,16363.0,0.0,0.0,,0.0,0.0,,0,0.0,
186645,27.0,104368.0,3865.0,,,,27,104368.0,3865.0,2.0,5750.0,2875.0,,,,2,5750.0,2875.0
186867,22.0,581530.0,26433.0,24.0,379068.0,15795.0,46,960598.0,20883.0,0.0,0.0,,0.0,0.0,,0,0.0,
186876,117.0,1076435.0,9200.0,8.0,99277.0,12410.0,125,1175712.0,9406.0,0.0,0.0,,0.0,0.0,,0,0.0,
186900,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
187000,17.0,250065.0,14710.0,,,,17,250065.0,14710.0,0.0,0.0,,,,,0,0.0,
187046,846.0,3678219.0,4348.0,118.0,814496.0,6903.0,964,4492715.0,4660.0,2067.0,4034124.0,1952.0,41.0,93825.0,2288.0,2108,4127949.0,1958.0
187134,47.0,541869.0,11529.0,2.0,38799.0,19400.0,49,580668.0,11850.0,0.0,0.0,,0.0,0.0,,0,0.0,
187198,78.0,402944.0,5166.0,,,,78,402944.0,5166.0,1.0,410.0,410.0,,,,1,410.0,410.0
187444,65.0,609452.0,9376.0,15.0,113848.0,7590.0,80,723300.0,9041.0,3.0,8750.0,2917.0,1.0,750.0,750.0,4,9500.0,2375.0
187505,16.0,153561.0,9598.0,,,,16,153561.0,9598.0,0.0,0.0,,,,,0,0.0,
187532,267.0,330591.0,1238.0,,,,267,330591.0,1238.0,65.0,51779.0,797.0,,,,65,51779.0,797.0
187596,1.0,463.0,463.0,0.0,0.0,,1,463.0,463.0,0.0,0.0,,0.0,0.0,,0,0.0,
187620,75.0,83812.0,1117.0,,,,75,83812.0,1117.0,45.0,47743.0,1061.0,,,,45,47743.0,1061.0
187639,23.0,32716.0,1422.0,,,,23,32716.0,1422.0,91.0,24798.0,273.0,,,,91,24798.0,273.0
187648,82.0,377729.0,4606.0,19.0,47696.0,2510.0,101,425425.0,4212.0,79.0,185898.0,2353.0,16.0,20858.0,1304.0,95,206756.0,2176.0
187666,18.0,47180.0,2621.0,,,,18,47180.0,2621.0,0.0,0.0,,,,,0,0.0,
187745,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,
187897,15.0,71170.0,4745.0,17.0,87146.0,5126.0,32,158316.0,4947.0,2.0,6876.0,3438.0,5.0,13338.0,2668.0,7,20214.0,2888.0
187903,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
187912,3.0,15796.0,5265.0,,,,3,15796.0,5265.0,0.0,0.0,,,,,0,0.0,
187958,8.0,7524.0,941.0,,,,8,7524.0,941.0,0.0,0.0,,,,,0,0.0,
187967,11.0,47109.0,4283.0,1.0,4509.0,4509.0,12,51618.0,4302.0,0.0,0.0,,0.0,0.0,,0,0.0,
187976,3.0,2461.0,820.0,,,,3,2461.0,820.0,0.0,0.0,,,,,0,0.0,
187985,32.0,12200.0,381.0,0.0,0.0,,32,12200.0,381.0,80.0,237448.0,2968.0,117.0,479698.0,4100.0,197,717146.0,3640.0
187994,26.0,38416.0,1478.0,,,,26,38416.0,1478.0,35.0,25733.0,735.0,,,,35,25733.0,735.0
188003,8.0,8476.0,1060.0,,,,8,8476.0,1060.0,5.0,1481.0,296.0,,,,5,1481.0,296.0
188021,0.0,0.0,,,,,0,0.0,,1.0,273.0,273.0,,,,1,273.0,273.0
188030,240.0,1372079.0,5717.0,34.0,156269.0,4596.0,274,1528348.0,5578.0,170.0,466371.0,2743.0,40.0,123273.0,3082.0,210,589644.0,2808.0
188049,3.0,2810.0,937.0,,,,3,2810.0,937.0,2.0,2961.0,1481.0,,,,2,2961.0,1481.0
188058,72.0,55004.0,764.0,0.0,0.0,,72,55004.0,764.0,8.0,8801.0,1100.0,0.0,0.0,,8,8801.0,1100.0
188100,86.0,162363.0,1888.0,,,,86,162363.0,1888.0,42.0,33203.0,791.0,,,,42,33203.0,791.0
188137,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
188182,4.0,45254.0,11314.0,17.0,125013.0,7354.0,21,170267.0,8108.0,0.0,0.0,,0.0,0.0,,0,0.0,
188207,,,,3.0,54659.0,18220.0,3,54659.0,18220.0,,,,0.0,0.0,,0,0.0,
188216,1.0,7000.0,7000.0,,,,1,7000.0,7000.0,0.0,0.0,,,,,0,0.0,
188225,2.0,1716.0,858.0,,,,2,1716.0,858.0,0.0,0.0,,,,,0,0.0,
188261,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
188289,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
188304,20.0,117035.0,5852.0,24.0,193647.0,8069.0,44,310682.0,7061.0,6.0,12349.0,2058.0,6.0,11458.0,1910.0,12,23807.0,1984.0
188340,76.0,796526.0,10481.0,0.0,0.0,,76,796526.0,10481.0,3.0,10605.0,3535.0,0.0,0.0,,3,10605.0,3535.0
188429,43.0,811607.0,18875.0,17.0,302310.0,17783.0,60,1113917.0,18565.0,0.0,0.0,,0.0,0.0,,0,0.0,
188438,33.0,137188.0,4157.0,,,,33,137188.0,4157.0,5.0,16838.0,3368.0,,,,5,16838.0,3368.0
188517,2.0,35705.0,17853.0,,,,2,35705.0,17853.0,0.0,0.0,,,,,0,0.0,
188526,11.0,256479.0,23316.0,4.0,89337.0,22334.0,15,345816.0,23054.0,0.0,0.0,,0.0,0.0,,0,0.0,
188535,,,,11.0,211272.0,19207.0,11,211272.0,19207.0,,,,0.0,0.0,,0,0.0,
188580,,,,3.0,49361.0,16454.0,3,49361.0,16454.0,,,,0.0,0.0,,0,0.0,
188641,13.0,284378.0,21875.0,1.0,13114.0,13114.0,14,297492.0,21249.0,0.0,0.0,,0.0,0.0,,0,0.0,
188650,3.0,39442.0,13147.0,,,,3,39442.0,13147.0,0.0,0.0,,,,,0,0.0,
188669,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
188678,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
188687,15.0,109156.0,7277.0,,,,15,109156.0,7277.0,1.0,1750.0,1750.0,,,,1,1750.0,1750.0
188696,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
188854,27.0,740024.0,27408.0,0.0,0.0,,27,740024.0,27408.0,0.0,0.0,,0.0,0.0,,0,0.0,
188890,158.0,1227636.0,7770.0,,,,158,1227636.0,7770.0,0.0,0.0,,,,,0,0.0,
188915,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
188942,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
189015,,,,2.0,29725.0,14863.0,2,29725.0,14863.0,,,,0.0,0.0,,0,0.0,
189088,1.0,30530.0,30530.0,0.0,0.0,,1,30530.0,30530.0,0.0,0.0,,0.0,0.0,,0,0.0,
189097,14.0,346371.0,24741.0,,,,14,346371.0,24741.0,0.0,0.0,,,,,0,0.0,
189219,6.0,73600.0,12267.0,,,,6,73600.0,12267.0,0.0,0.0,,,,,0,0.0,
189228,147.0,2469070.0,16796.0,0.0,0.0,,147,2469070.0,16796.0,25.0,36795.0,1472.0,0.0,0.0,,25,36795.0,1472.0
189255,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
189273,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
189282,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
189404,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
189413,4.0,27500.0,6875.0,0.0,0.0,,4,27500.0,6875.0,0.0,0.0,,0.0,0.0,,0,0.0,
189468,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
189477,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
189501,,,,5.0,148421.0,29684.0,5,148421.0,29684.0,,,,0.0,0.0,,0,0.0,
189547,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
189565,12.0,196839.0,16403.0,,,,12,196839.0,16403.0,0.0,0.0,,,,,0,0.0,
189583,7.0,90620.0,12946.0,,,,7,90620.0,12946.0,0.0,0.0,,,,,0,0.0,
189592,5.0,87499.0,17500.0,,,,5,87499.0,17500.0,0.0,0.0,,,,,0,0.0,
189705,20.0,290973.0,14549.0,14.0,149460.0,10676.0,34,440433.0,12954.0,1.0,4500.0,4500.0,1.0,2250.0,2250.0,2,6750.0,3375.0
189714,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
189811,6.0,74860.0,12477.0,,,,6,74860.0,12477.0,0.0,0.0,,,,,0,0.0,
189839,29.0,97355.0,3357.0,,,,29,97355.0,3357.0,0.0,0.0,,,,,0,0.0,
189848,9.0,198085.0,22009.0,1.0,15782.0,15782.0,10,213867.0,21387.0,0.0,0.0,,0.0,0.0,,0,0.0,
189857,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,
189990,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
190008,0.0,0.0,,,,,0,0.0,,0.0,0.0,,,,,0,0.0,
190044,23.0,660761.0,28729.0,12.0,159674.0,13306.0,35,820435.0,23441.0,0.0,0.0,,0.0,0.0,,0,0.0,
